Price,Close,High,Low,Open,Volume
Ticker,BND,BND,BND,BND,BND
Date,,,,,
2015-08-05,60.34267044067383,60.37972912086427,60.26114586774342,60.3649033870438,2097000
2015-08-06,60.37970733642578,60.43899894159435,60.342648669605765,60.357474398077244,1173000
2015-08-07,60.505741119384766,60.55761989749763,60.43904225653797,60.47609529555417,1773800
2015-08-10,60.37970733642578,60.483464818291424,60.342648669605765,60.461231879942886,1173300
2015-08-11,60.60944747924805,60.690972012328324,60.55756874495677,60.579801680459035,1424200
2015-08-12,60.587223052978516,60.79473801928826,60.57240297868157,60.71321347475818,1029700
2015-08-13,60.46122360229492,60.58721400525996,60.43899066699025,60.52792240820891,845500
2015-08-14,60.43900680541992,60.527938570385146,60.40936099897837,60.439006805419915,2279800
2015-08-17,60.550167083740234,60.60945869228748,60.520526933825614,60.579812888013855,821900
2015-08-18,60.43900680541992,60.52053135954432,60.41676820981919,60.47605982270229,1083900
2015-08-19,60.653907775878906,60.6761463636953,60.34263539873863,60.379694057408514,1356600
2015-08-20,60.705810546875,60.750276427261134,60.65392614727897,60.676164741831194,1536900
2015-08-21,60.802162170410156,60.839215190210105,60.6761717252427,60.7502834192024,3459200
2015-08-24,60.787330627441406,61.0911958942929,60.72063180556235,60.994851266792296,4751800
2015-08-25,60.587223052978516,60.71321347475818,60.476052705495796,60.71321347475818,5325500
2015-08-26,60.32781982421875,60.57980062801074,60.29076116278682,60.43157729099873,2742500
2015-08-27,60.40937042236328,60.490894989204875,60.29078717809904,60.305612910812215,2671000
2015-08-28,60.43900680541992,60.579817318068,60.40936099897837,60.54276430078563,2723900
2015-08-31,60.357479095458984,60.550168345715015,60.35006623064633,60.53534827044883,3103700
2015-09-01,60.504520416259766,60.556506397616886,60.40797097513439,60.445106247266764,2577700
2015-09-02,60.459957122802734,60.5267938073048,60.40054295921434,60.44510074888239,1934700
2015-09-03,60.504520416259766,60.578785294477505,60.452534434902645,60.541650022345124,2503000
2015-09-04,60.65306091308594,60.67533981389168,60.51195931930019,60.60850311147444,1213800
2015-09-08,60.504520416259766,60.541650022345124,60.45996262253853,60.541650022345124,1194600
2015-09-09,60.48968505859375,60.578806343049116,60.30401996551513,60.31887634594885,4265400
2015-09-10,60.36344528198242,60.47484549157385,60.36344528198242,60.47484549157385,1889000
2015-09-11,60.48968505859375,60.54909924823066,60.46740615399215,60.519392153412205,1411500
2015-09-14,60.504520416259766,60.571357106841624,60.482241519399146,60.56393458525276,905900
2015-09-15,60.25204086303711,60.45256235950278,60.200054857666316,60.44513416843563,1697300
2015-09-16,60.21490478515625,60.25946259468359,60.155490595087116,60.20747659488536,1579000
2015-09-17,60.5565299987793,60.5565299987793,60.170343415860366,60.18519979692221,1833200
2015-09-18,60.727333068847656,60.7347612586875,60.59365398197404,60.6233610752847,1639800
2015-09-21,60.504520416259766,60.653050172695245,60.45996262253853,60.61592056660988,933800
2015-09-22,60.61592102050781,60.73474369333655,60.58621393578886,60.60106464512481,1444000
2015-09-23,60.61592102050781,60.675329523898654,60.563935038761414,60.64562810522676,709000
2015-09-24,60.63821029663086,60.794168268564476,60.62335391870497,60.77931189063859,1454400
2015-09-25,60.52680206298828,60.623345842452835,60.526802062988274,60.60106694458003,1134000
2015-09-28,60.68278121948242,60.72733903079856,60.55653031005387,60.623367027028074,1305000
2015-09-29,60.727333068847656,60.8090261589398,60.67534707206618,60.69020345174586,1256600
2015-09-30,60.84614562988281,60.853573817792274,60.712466577748636,60.74217366333926,4432000
2015-10-01,60.87890625,60.99052987918784,60.87146883815746,60.938439609221994,2023700
2015-10-02,61.10955810546875,61.273266224091074,61.02025812288471,61.14676217348789,1770400
2015-10-05,60.871463775634766,61.03517198375964,60.871463775634766,61.03517198375964,4199900
2015-10-06,60.95332717895508,61.01285486212214,60.8714702275099,60.945884089529045,1925300
2015-10-07,60.95332717895508,60.99797436068381,60.8714702275099,60.92356049866468,1871000
2015-10-08,60.8565673828125,60.997957656118125,60.82680071067384,60.96074789659174,1118100
2015-10-09,60.8491096496582,60.901199894010226,60.78213891152453,60.78213891152453,1197400
2015-10-12,60.95332717895508,60.99797436068381,60.8714702275099,60.90123123038656,864100
2015-10-13,60.990516662597656,61.02028333575824,60.91610281840238,60.975636164723554,971700
2015-10-14,61.21376037597656,61.21376037597656,61.0500465216511,61.07981319311137,786300
2015-10-15,61.09471130371094,61.184011343836914,61.06494462366894,61.13192107311685,2264300
2015-10-16,61.0723762512207,61.13190960013171,61.05005266473223,61.06493316325366,1241200
2015-10-19,61.0723762512207,61.10958601364324,61.00540549175529,61.079819339187736,840100
2015-10-20,60.97562026977539,61.005386935176496,60.94585360437429,60.9756202697754,1348200
2015-10-21,61.087242126464844,61.15421854730984,61.0425949641757,61.087242126464844,943500
2015-10-22,61.1913948059082,61.236041943758416,61.08720868857741,61.08720868857741,1101300
2015-10-23,61.03514099121094,61.07979382294668,61.02026049890587,61.07979382294668,1367100
2015-10-26,61.102176666259766,61.169147462706405,61.102176666259766,61.12450026507531,1512200
2015-10-27,61.11703109741211,61.22865472128139,61.11703109741211,61.21377422089171,929400
2015-10-28,60.94582748413086,61.15418837522807,60.938384401617824,61.15418837522807,2617300
2015-10-29,60.73011016845703,60.87150055091726,60.700343473338215,60.87150055091726,943200
2015-10-30,60.864036560058594,60.864036560058594,60.71520313556661,60.730089316723124,1474100
2015-11-02,60.74398422241211,60.80364086392902,60.7067030883419,60.729072906618114,2939200
2015-11-03,60.639583587646484,60.72906854349274,60.594843954308395,60.69924022487732,3997100
2015-11-04,60.67685317993164,60.729051300395234,60.572456939004454,60.691764490420475,3594400
2015-11-05,60.56499481201172,60.6768495460687,60.48296838631447,60.66193254730479,1715400
2015-11-06,60.32634353637695,60.415822727051946,60.27414544542814,60.3860001229371,1198700
2015-11-09,60.27415466308594,60.34872256310709,60.21449806740259,60.229409371740374,2358300
2015-11-10,60.34126281738281,60.430747709055645,60.28160622293426,60.34872131398038,1421000
2015-11-11,60.348731994628906,60.37856029713227,60.30399238545737,60.34873199462891,1303500
2015-11-12,60.35618591308594,60.44566512463988,60.35618591308594,60.430753819103074,1263900
2015-11-13,60.468048095703125,60.4904235926309,60.40839717139912,60.40839717139912,1583300
2015-11-16,60.468048095703125,60.550074516934906,60.43822547813502,60.4904235926309,949100
2015-11-17,60.535133361816406,60.579872955277885,60.371080600237676,60.42327868899773,1155900
2015-11-18,60.505340576171875,60.5426273853808,60.45314245678037,60.497882076496424,944100
2015-11-19,60.58736038208008,60.62464718721306,60.57244907352751,60.60973018949278,1085500
2015-11-20,60.57243347167969,60.639542876632206,60.55005798086261,60.639542876632206,1273800
2015-11-23,60.594818115234375,60.63209923072854,60.51279169631251,60.55753131057257,1647300
2015-11-24,60.61717987060547,60.66191947892278,60.587351568671636,60.61717987060547,1361900
2015-11-25,60.624637603759766,60.6693772115128,60.60226211071644,60.64700740763628,904600
2015-11-27,60.65445327758789,60.6917400725612,60.63208347627037,60.67682876807157,516000
2015-11-30,60.624637603759766,60.68428851770821,60.59480930220214,60.64700740763628,6285200
2015-12-01,60.85402297973633,60.86149112721217,60.62985313619051,60.65226898036991,1780200
2015-12-02,60.779319763183594,60.831631021310294,60.734488057221476,60.82415717002388,1413700
2015-12-03,60.30857467651367,60.637355749446456,60.28615882170074,60.637355749446456,2510600
2015-12-04,60.54767990112305,60.55515375218973,60.36834738166874,60.42812678844618,3815200
2015-12-07,60.65224838256836,60.74191742970982,60.55511119048727,60.57005318124052,1543300
2015-12-08,60.667232513427734,60.72700621321725,60.607453112760794,60.71206421348923,1687300
2015-12-09,60.64485168457031,60.7195731281154,60.502876951218155,60.607488112357416,2076900
2015-12-10,60.63737106323242,60.68967663796511,60.62242335566304,60.68967663796511,2004100
2015-12-11,60.8017578125,60.83911567731086,60.72703068111884,60.8017578125,1994400
2015-12-14,60.5178108215332,60.71956496294313,60.51034266879947,60.67472754214095,2974600
2015-12-15,60.45051574707031,60.49534743176931,60.390736366887985,60.43556805158699,1806300
2015-12-16,60.38325119018555,60.525225766262764,60.29358783760996,60.42808856734774,2332700
2015-12-17,60.510292053222656,60.54017604092019,60.44303882871527,60.465454669926004,2290500
2015-12-18,60.64485168457031,60.65231983830832,60.54023482255034,60.59254040311997,3211500
2015-12-21,60.57753372192383,60.6970924646591,60.55511788287962,60.66720277897528,3158300
2015-12-22,60.49533462524414,60.5551139927715,60.48039263379943,60.54764014661202,2348600
2015-12-23,60.50285720825195,60.50285720825195,60.390452933525765,60.41293836216612,2538600
2015-12-24,60.54780960083008,60.57028930761871,60.47286962204435,60.51033961143721,1361700
2015-12-28,60.54780960083008,60.607753579893874,60.480364763346465,60.480364763346465,1580600
2015-12-29,60.3604850769043,60.495369066013765,60.330510221866746,60.495369066013765,2586600
2015-12-30,60.39797592163086,60.43544593618733,60.300561887754206,60.34552133152473,2367200
2015-12-31,60.517852783203125,60.55531706664026,60.427928212139086,60.49537306971696,2419700
2016-01-04,60.48786163330078,60.64522530243616,60.47287135026816,60.540316189679245,2750500
2016-01-05,60.56283950805664,60.62278924912087,60.4729148964603,60.517880060819465,1513600
2016-01-06,60.832584381103516,60.832584381103516,60.68271580283091,60.720180088839165,2391100
2016-01-07,60.8400764465332,60.847565873083994,60.67521758850362,60.787621875080106,2792900
2016-01-08,60.91500473022461,60.93748444190119,60.77262560011434,60.80260045472276,1405100
2016-01-11,60.66022491455078,60.81759433983803,60.66022491455078,60.78012434008025,2146900
2016-01-12,60.81758117675781,60.944970000971956,60.69768177717882,60.75763147696832,1645300
2016-01-13,60.96745681762695,61.034895949914684,60.817588267797305,60.84755740406827,2887800
2016-01-14,60.89252471923828,61.04988841731979,60.86254986477719,60.95246871104154,4545800
2016-01-15,60.997413635253906,61.087332451716954,60.96743879072722,61.07234788801212,1773900
2016-01-19,60.9224853515625,60.997419611662615,60.87003079778066,60.997419611662615,3856700
2016-01-20,60.98995590209961,61.15481478955156,60.92251674838956,61.09486506372893,7796900
2016-01-21,60.95248031616211,61.117339188527126,60.94499088896007,61.09485947268099,3062600
2016-01-22,60.93000030517578,60.944990593747264,60.847570869392555,60.93749544946152,3004100
2016-01-25,60.93000030517578,61.01992488524475,60.922510878010016,60.9974451695075,2164700
2016-01-26,61.0199089050293,61.04988375720231,60.93747949083312,61.004924337502025,2659100
2016-01-27,61.0199089050293,61.072363467052455,60.88502492880996,60.959959200683265,1734400
2016-01-28,61.06488037109375,61.094855229179956,60.97496151395475,61.00493637204095,1487600
2016-01-29,61.24473190307617,61.29718647748851,61.1847821845707,61.26721161823577,3634300
2016-02-01,61.12008285522461,61.30031002599095,61.07502749486264,61.217704712448366,2255300
2016-02-02,61.33031463623047,61.36786456846794,61.26273163338133,61.33031463623046,2554600
2016-02-03,61.3753776550293,61.5255659301308,61.24771131894604,61.32281118581223,3238200
2016-02-04,61.420440673828125,61.473007149619924,61.34534652688502,61.38289073569849,1179000
2016-02-05,61.360382080078125,61.42797084379394,61.277776774046536,61.35287094426127,2360200
2016-02-08,61.62317657470703,61.683254165592444,61.46547719561864,61.51804365531477,2519500
2016-02-09,61.615699768066406,61.74336041095813,61.55562214929957,61.73584927628301,2354500
2016-02-10,61.74339294433594,61.75090408296877,61.51810461991156,61.653276468702174,2553900
2016-02-11,61.78093338012695,62.01373282886999,61.74338914791144,61.95365518214148,1887700
2016-02-12,61.57817459106445,61.72836296907101,61.49556926436504,61.6983298769252,1474600
2016-02-16,61.48802947998047,61.525579421647635,61.42795759435639,61.495540614177244,1488800
2016-02-17,61.47300338745117,61.488019924194305,61.322815102756515,61.4354534516196,2158200
2016-02-18,61.68326950073242,61.690780633789046,61.473003609673476,61.473003609673476,1819100
2016-02-19,61.60067367553711,61.69079009809438,61.578146002226966,61.62320134884725,1862600
2016-02-22,61.615699768066406,61.64573284813276,61.55562214929957,61.61569976806641,1596900
2016-02-23,61.65324783325195,61.750875402174486,61.50305950627219,61.533098317531625,2243700
2016-02-24,61.698299407958984,61.9461095363598,61.66074946734125,61.758371291904204,2434300
2016-02-25,61.78842544555664,61.87103075197995,61.75088122493021,61.75838663146472,2407600
2016-02-26,61.72834777832031,61.735858914168034,61.600687115498864,61.66827587949243,1628400
2016-02-29,61.76591491699219,61.818481423918975,61.67579844969503,61.67579844969503,1827800
2016-03-01,61.55897521972656,61.82986226670204,61.49878256327046,61.82986226670204,2546300
2016-03-02,61.521339416503906,61.558959099333144,61.438568077112485,61.5138131836046,2137300
2016-03-03,61.551429748535156,61.656774030629265,61.506278098471384,61.53637728490296,2750500
2016-03-04,61.521339416503906,61.60411075589532,61.438568077112485,61.589058290096716,1147700
2016-03-07,61.50629425048828,61.53639344482413,61.45362209560912,61.48372128994497,1303200
2016-03-08,61.70948028564453,61.79977215402121,61.70195404966781,61.75462621983287,1713100
2016-03-09,61.604087829589844,61.701905857542705,61.58150913929472,61.61913454895509,2010000
2016-03-10,61.57404327392578,61.71700732763293,61.52137109817334,61.67186138865558,1785600
2016-03-11,61.49124526977539,61.62668876890488,61.49124526977539,61.62668876890488,1422300
2016-03-14,61.62669372558594,61.67936588277086,61.551448606869556,61.574021568401015,1534200
2016-03-15,61.56645584106445,61.709425493498614,61.54388289401293,61.68685254644709,1870200
2016-03-16,61.80727767944336,61.80727767944336,61.483718530895395,61.52134395733537,1402900
2016-03-17,61.94269561767578,61.95774233754251,61.83735135611356,61.8599243063295,1571000
2016-03-18,61.995391845703125,62.048063996957595,61.942719694448655,61.995391845703125,1219400
2016-03-21,61.882530212402344,61.927681877711684,61.859957250165046,61.927681877711684,1613600
2016-03-22,61.86747741699219,62.017967644371616,61.84490445696869,61.99539468434812,2150200
2016-03-23,62.0029296875,62.01045592218372,61.87501240205178,61.90510585911665,1234500
2016-03-24,61.92766189575195,62.09319881235721,61.85993729005776,62.09319881235721,1752300
2016-03-28,61.95774841308594,62.03299924229375,61.91260250822706,61.92012873931429,2369600
2016-03-29,62.213619232177734,62.2587651592633,62.01797731341515,62.04055027695794,1841800
2016-03-30,62.1910400390625,62.25875892290756,62.10826868713998,62.175987570985036,1624300
2016-03-31,62.311405181884766,62.39417649940619,62.221113374284755,62.24368632618476,3037600
2016-04-01,62.38153839111328,62.426778809980924,62.230727406803105,62.32121399738921,3027400
2016-04-04,62.38153839111328,62.47956121627678,62.35891242882864,62.41169483512449,1452400
2016-04-05,62.49462890625,62.57757349542949,62.49462890625,62.554953289807784,2149200
2016-04-06,62.464481353759766,62.52480575145528,62.43432490776321,62.509727528457006,1833100
2016-04-07,62.668060302734375,62.698222494624915,62.585115713247866,62.645440097028946,1533400
2016-04-08,62.615299224853516,62.637919438260845,62.562516809285796,62.63037744950779,1402100
2016-04-11,62.607749938964844,62.63791213760973,62.53234731877822,62.57758774031996,1214400
2016-04-12,62.50971603393555,62.57004042053838,62.449391647332696,62.52479425416118,2388000
2016-04-13,62.547420501708984,62.58512468518974,62.43431945696811,62.48710186213075,1749400
2016-04-14,62.49462890625,62.570037262122156,62.472008700628294,62.5474113036506,1617200
2016-04-15,62.63795471191406,62.69073715720545,62.555010047476884,62.57763027362247,1181000
