Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-08-17,212.398681640625,215.46553530797297,212.398681640625,215.15098655573962,128490400
2017-08-18,212.0667266845703,213.35986598976743,211.62110805088636,212.23272709170288,136748000
2017-08-21,212.2327117919922,212.4948380283871,211.29781132534652,212.00554283100684,65469700
2017-08-22,214.4519805908203,214.60924829546983,212.80060303054543,212.81808166404795,63140100
2017-08-23,213.6830596923828,214.11119951120287,213.33356705044497,213.48210208988303,50203800
2017-08-24,213.1851043701172,214.2248499990932,212.97540071440326,214.0675822565284,50741700
2017-08-25,213.6830596923828,214.60049454283168,213.53452465294475,213.98012977125893,64445900
2017-08-28,213.6918182373047,214.2422685141031,213.27241104357486,214.2160572310313,40565600
2017-08-29,213.93646240234375,214.19857522893886,212.2588603183935,212.3724514314449,51135700
2017-08-30,214.9500732421875,215.22094548026885,213.73556782662305,213.91906020309173,62030800
2017-08-31,216.2431640625,216.4878116063398,214.98496907572905,215.57037665079503,103803900
2017-09-01,216.54898071289062,216.97712060821138,216.40044564691212,216.6188819202262,62007000
2017-09-05,214.9937286376953,216.26940241793108,214.0238709916845,216.04222014714927,91398800
2017-09-06,215.72769165039062,216.05971910365733,215.14228394699003,215.67526906983147,57916900
2017-09-07,215.7014617919922,216.0509678527903,215.29080050323753,216.03348921667717,58034700
2017-09-08,215.44805908203125,215.9111428985104,215.20341153114762,215.4131018134527,63832800
2017-09-11,217.7460479736328,217.8246818421768,216.7062890485721,216.72375435338603,71364800
2017-09-12,218.47996520996094,218.51490914779853,217.92950152990056,218.1129938673514,56896000
2017-09-13,218.58482360839844,218.61978088064765,218.07804981912886,218.1916409554993,59228000
2017-09-14,218.51490783691406,218.71587880822418,218.0867812725841,218.26152762530808,95446300
2017-09-15,218.80906677246094,218.89686685756087,218.26466069008939,218.3700261515919,95432400
2017-09-18,219.27442932128906,219.62565642746745,218.88807146541967,219.17783985732171,46235200
